attribution,collection,documentation-url,endpoint,licence,organisation,pipelines,entry-date,start-date,end-date
natural-england,site-of-special-scientific-interest,https://data.gov.uk/dataset/5b632bd7-9838-4ef2-9101-ea9384421b0d/sites-of-special-scientific-interest-england,ffced0fab18bf0d23cb58e47f85a1032f6cf8fa738b5d0d694e8f2c0bd77c87c,ogl3,,site-of-special-scientific-interest,2021-05-27,2017-04-22,
