prefix,reference,entity
site-of-special-scientific-interest,NY799587,466715
site-of-special-scientific-interest,SD717526,467047
site-of-special-scientific-interest,TM315859,470225
site-of-special-scientific-interest,SK203788,467609
site-of-special-scientific-interest,SE593437,467254
site-of-special-scientific-interest,TF361019,469744
site-of-special-scientific-interest,SW413361,469239
site-of-special-scientific-interest,SW413361,469239
site-of-special-scientific-interest,SW413361,469239
site-of-special-scientific-interest,SW413361,469239
site-of-special-scientific-interest,SW413361,469239
site-of-special-scientific-interest,SU577826,469042
site-of-special-scientific-interest,TM433927,470253
site-of-special-scientific-interest,TR152633,470576
site-of-special-scientific-interest,TR152633,470576
site-of-special-scientific-interest,TR152633,470576
site-of-special-scientific-interest,TR152633,470576
site-of-special-scientific-interest,TR152633,470576
site-of-special-scientific-interest,TR152633,470576
site-of-special-scientific-interest,TR152633,470576
site-of-special-scientific-interest,TR152633,470576
site-of-special-scientific-interest,TR152633,470576
site-of-special-scientific-interest,TR188642,470583
site-of-special-scientific-interest,TR188642,470583
site-of-special-scientific-interest,TR188642,470583
site-of-special-scientific-interest,TR188642,470583
site-of-special-scientific-interest,TG128183,469828
site-of-special-scientific-interest,SJ856775,467509
site-of-special-scientific-interest,TL004807,469883
site-of-special-scientific-interest,SP541250,468322
site-of-special-scientific-interest,SP541250,468322
site-of-special-scientific-interest,TL932357,470124
site-of-special-scientific-interest,TL932357,470124
site-of-special-scientific-interest,NY983041,466784
site-of-special-scientific-interest,NY983041,466784
site-of-special-scientific-interest,NY983041,466784
site-of-special-scientific-interest,SJ601129,467454
site-of-special-scientific-interest,SJ601129,467454
site-of-special-scientific-interest,SP989102,468442
site-of-special-scientific-interest,SE005824,467150
site-of-special-scientific-interest,TF382811,469749
site-of-special-scientific-interest,NY861019,466741
site-of-special-scientific-interest,NY597109,466648
site-of-special-scientific-interest,NY597109,466648
site-of-special-scientific-interest,NY597109,466648
site-of-special-scientific-interest,NY597109,466648
site-of-special-scientific-interest,NY597109,466648
site-of-special-scientific-interest,NY597109,466648
site-of-special-scientific-interest,NY597109,466648
site-of-special-scientific-interest,NY597109,466648
site-of-special-scientific-interest,NY597109,466648
site-of-special-scientific-interest,NY597109,466648
site-of-special-scientific-interest,NY597109,466648
site-of-special-scientific-interest,NY597109,466648
site-of-special-scientific-interest,NY597109,466648
site-of-special-scientific-interest,NY597109,466648
site-of-special-scientific-interest,NY597109,466648
site-of-special-scientific-interest,NY597109,466648
site-of-special-scientific-interest,NY597109,466648
site-of-special-scientific-interest,NY696067,466674
site-of-special-scientific-interest,SK255044,467625
site-of-special-scientific-interest,SK255044,467625
site-of-special-scientific-interest,SK255044,467625
site-of-special-scientific-interest,SK255044,467625
site-of-special-scientific-interest,SK255044,467625
site-of-special-scientific-interest,SK255044,467625
site-of-special-scientific-interest,SK255044,467625
site-of-special-scientific-interest,SK255044,467625
site-of-special-scientific-interest,SO758848,468024
site-of-special-scientific-interest,SZ571858,469626
site-of-special-scientific-interest,SP273050,468236
site-of-special-scientific-interest,SP273050,468236
site-of-special-scientific-interest,NY627091,466656
site-of-special-scientific-interest,NY627091,466656
site-of-special-scientific-interest,TQ372064,470376
site-of-special-scientific-interest,TQ372064,470376
site-of-special-scientific-interest,NY675080,466664
site-of-special-scientific-interest,TL377128,469983
site-of-special-scientific-interest,TL377128,469983
site-of-special-scientific-interest,SK987428,467841
site-of-special-scientific-interest,NY739000,466693
site-of-special-scientific-interest,NY705101,466681
site-of-special-scientific-interest,NY705101,466681
site-of-special-scientific-interest,SD891998,467104
site-of-special-scientific-interest,NT943019,466463
site-of-special-scientific-interest,NT943019,466463
site-of-special-scientific-interest,SJ773204,467495
site-of-special-scientific-interest,NY834008,466727
site-of-special-scientific-interest,NY834008,466727
site-of-special-scientific-interest,SJ551721,467437
site-of-special-scientific-interest,SJ445228,467411
site-of-special-scientific-interest,SX265723,469347
site-of-special-scientific-interest,SW990746,469315
site-of-special-scientific-interest,SU544831,469032
site-of-special-scientific-interest,SU544831,469032
site-of-special-scientific-interest,SD841638,467091
site-of-special-scientific-interest,SJ551095,467436
site-of-special-scientific-interest,SE453538,467222
site-of-special-scientific-interest,TQ535073,470432
site-of-special-scientific-interest,TQ535073,470432
site-of-special-scientific-interest,SZ540871,469621
site-of-special-scientific-interest,SD543629,467014
site-of-special-scientific-interest,TQ027101,470283
site-of-special-scientific-interest,NY735048,466690
site-of-special-scientific-interest,SD757062,467062
site-of-special-scientific-interest,SD757062,467062
site-of-special-scientific-interest,ST146156,468535
site-of-special-scientific-interest,SD277958,466941
site-of-special-scientific-interest,SU500782,469022
site-of-special-scientific-interest,SU500782,469022
site-of-special-scientific-interest,SU500782,469022
site-of-special-scientific-interest,ST552721,468667
site-of-special-scientific-interest,SD948903,467124
site-of-special-scientific-interest,TM156917,470184
site-of-special-scientific-interest,SP140571,468199
site-of-special-scientific-interest,SO688240,467984
site-of-special-scientific-interest,SK521342,467715
site-of-special-scientific-interest,TQ033850,470289
site-of-special-scientific-interest,ST566293,468674
site-of-special-scientific-interest,SX344838,469351
site-of-special-scientific-interest,SZ024782,469573
site-of-special-scientific-interest,SZ024782,469573
site-of-special-scientific-interest,SZ024782,469573
site-of-special-scientific-interest,SZ024782,469573
site-of-special-scientific-interest,SZ024782,469573
site-of-special-scientific-interest,NY161357,466518
site-of-special-scientific-interest,NY161357,466518
site-of-special-scientific-interest,SK986413,467840
site-of-special-scientific-interest,SK522454,467716
site-of-special-scientific-interest,NY982199,466782
site-of-special-scientific-interest,NY982199,466782
site-of-special-scientific-interest,TL588496,470035
site-of-special-scientific-interest,NU189348,466484
site-of-special-scientific-interest,SP540111,468321
site-of-special-scientific-interest,TL450475,470002
site-of-special-scientific-interest,SJ295027,467381
site-of-special-scientific-interest,SE012886,467154
site-of-special-scientific-interest,SX927655,469473
site-of-special-scientific-interest,SU323374,468952
site-of-special-scientific-interest,SD714854,467045
site-of-special-scientific-interest,SD714854,467045
site-of-special-scientific-interest,SD714854,467045
site-of-special-scientific-interest,SD714854,467045
site-of-special-scientific-interest,NY869977,466743
site-of-special-scientific-interest,SU582632,469045
site-of-special-scientific-interest,SU582632,469045
site-of-special-scientific-interest,TF847022,469791
site-of-special-scientific-interest,NY613114,466653
site-of-special-scientific-interest,TQ606549,470468
site-of-special-scientific-interest,TQ606549,470468
site-of-special-scientific-interest,TQ606549,470468
site-of-special-scientific-interest,TQ753611,470516
site-of-special-scientific-interest,TQ753611,470516
site-of-special-scientific-interest,TQ753611,470516
site-of-special-scientific-interest,TQ753611,470516
site-of-special-scientific-interest,TQ753611,470516
site-of-special-scientific-interest,TQ753611,470516
site-of-special-scientific-interest,TQ753611,470516
site-of-special-scientific-interest,SP563582,468330
site-of-special-scientific-interest,SO909206,468104
site-of-special-scientific-interest,SJ795643,467498
site-of-special-scientific-interest,SK471519,467689
site-of-special-scientific-interest,SK471519,467689
site-of-special-scientific-interest,SK471519,467689
site-of-special-scientific-interest,TL392512,469990
site-of-special-scientific-interest,NT867109,466455
site-of-special-scientific-interest,SU468975,469010
site-of-special-scientific-interest,TQ252610,470353
site-of-special-scientific-interest,TQ252610,470353
site-of-special-scientific-interest,TM073517,470162
site-of-special-scientific-interest,TM073517,470162
site-of-special-scientific-interest,TM073517,470162
site-of-special-scientific-interest,TM073517,470162
site-of-special-scientific-interest,TM073517,470162
site-of-special-scientific-interest,TM073517,470162
site-of-special-scientific-interest,TL882798,470112
site-of-special-scientific-interest,ST725827,468741
site-of-special-scientific-interest,SO914895,468107
site-of-special-scientific-interest,SP110259,468189
site-of-special-scientific-interest,TL089297,469913
site-of-special-scientific-interest,TL089297,469913
site-of-special-scientific-interest,TL286985,469958
site-of-special-scientific-interest,NY834111,466728
site-of-special-scientific-interest,NY834111,466728
site-of-special-scientific-interest,NY834111,466728
site-of-special-scientific-interest,NY834111,466728
site-of-special-scientific-interest,TL810265,470093
site-of-special-scientific-interest,SJ863102,467513
site-of-special-scientific-interest,SP289954,468239
site-of-special-scientific-interest,SP289954,468239
site-of-special-scientific-interest,TQ156927,470332
site-of-special-scientific-interest,NY218290,466536
site-of-special-scientific-interest,ST621040,468697
site-of-special-scientific-interest,TF680194,469774
site-of-special-scientific-interest,NY314047,466571
site-of-special-scientific-interest,SS579147,468498
site-of-special-scientific-interest,SE816536,467311
site-of-special-scientific-interest,TL041995,469898
site-of-special-scientific-interest,TQ264112,470354
site-of-special-scientific-interest,TQ264112,470354
site-of-special-scientific-interest,TQ264112,470354
site-of-special-scientific-interest,SP492297,468304
site-of-special-scientific-interest,SK700709,467770
site-of-special-scientific-interest,NU103227,466477
site-of-special-scientific-interest,NU103227,466477
site-of-special-scientific-interest,NU103227,466477
site-of-special-scientific-interest,NU103227,466477
site-of-special-scientific-interest,NU103227,466477
site-of-special-scientific-interest,SJ499530,467420
site-of-special-scientific-interest,SS944179,468519
site-of-special-scientific-interest,ST642704,468704
site-of-special-scientific-interest,TL023503,469892
site-of-special-scientific-interest,TL023503,469892
site-of-special-scientific-interest,ST422648,468597
site-of-special-scientific-interest,ST422648,468597
site-of-special-scientific-interest,ST422648,468597
site-of-special-scientific-interest,TL285235,469957
site-of-special-scientific-interest,SK513126,467708
site-of-special-scientific-interest,SK513126,467708
site-of-special-scientific-interest,SU248294,468932
site-of-special-scientific-interest,SK147641,467593
site-of-special-scientific-interest,SU476477,469013
site-of-special-scientific-interest,SY858923,469543
site-of-special-scientific-interest,SP228797,468224
site-of-special-scientific-interest,TL797763,470089
site-of-special-scientific-interest,SU705882,469075
site-of-special-scientific-interest,SP092776,468183
site-of-special-scientific-interest,SK817642,467800
site-of-special-scientific-interest,NZ227734,466826
site-of-special-scientific-interest,NZ919011,466919
site-of-special-scientific-interest,SE345659,467202
site-of-special-scientific-interest,SE817561,467312
site-of-special-scientific-interest,SU716879,469083
site-of-special-scientific-interest,SJ748504,467492
site-of-special-scientific-interest,SU109795,468898
site-of-special-scientific-interest,SU109795,468898
site-of-special-scientific-interest,SE114385,467172
site-of-special-scientific-interest,SU764370,469107
site-of-special-scientific-interest,SO612323,467954
site-of-special-scientific-interest,SO669445,467975
site-of-special-scientific-interest,SK281020,467633
site-of-special-scientific-interest,NY292015,466565
site-of-special-scientific-interest,SE359550,467204
site-of-special-scientific-interest,SD934764,467119
site-of-special-scientific-interest,ST733873,468743
site-of-special-scientific-interest,NY364005,466581
site-of-special-scientific-interest,SP435155,468285
site-of-special-scientific-interest,SP435155,468285
site-of-special-scientific-interest,TQ367448,470373
site-of-special-scientific-interest,TQ367448,470373
site-of-special-scientific-interest,SP716530,468369
site-of-special-scientific-interest,SK058243,467557
site-of-special-scientific-interest,SK058243,467557
site-of-special-scientific-interest,TL032214,469896
site-of-special-scientific-interest,ST112435,468532
site-of-special-scientific-interest,ST780849,468768
site-of-special-scientific-interest,SE009701,467152
site-of-special-scientific-interest,SO264345,467846
site-of-special-scientific-interest,NY423676,466600
site-of-special-scientific-interest,TF669145,469769
site-of-special-scientific-interest,SY611876,469517
site-of-special-scientific-interest,SY611876,469517
site-of-special-scientific-interest,SU233292,468928
site-of-special-scientific-interest,SX737756,469420
site-of-special-scientific-interest,TL975098,470135
site-of-special-scientific-interest,TL975098,470135
site-of-special-scientific-interest,TL975098,470135
site-of-special-scientific-interest,TL975098,470135
site-of-special-scientific-interest,TL975098,470135
site-of-special-scientific-interest,TL975098,470135
site-of-special-scientific-interest,TL975098,470135
site-of-special-scientific-interest,TL975098,470135
site-of-special-scientific-interest,TL975098,470135
site-of-special-scientific-interest,TL975098,470135
site-of-special-scientific-interest,TL975098,470135
site-of-special-scientific-interest,TL975098,470135
site-of-special-scientific-interest,TL975098,470135
site-of-special-scientific-interest,TL975098,470135
site-of-special-scientific-interest,TL975098,470135
site-of-special-scientific-interest,TL975098,470135
site-of-special-scientific-interest,TL975098,470135
site-of-special-scientific-interest,TL975098,470135
site-of-special-scientific-interest,TL975098,470135
site-of-special-scientific-interest,TL975098,470135
site-of-special-scientific-interest,TL975098,470135
site-of-special-scientific-interest,TL975098,470135
site-of-special-scientific-interest,TL975098,470135
site-of-special-scientific-interest,TL975098,470135
site-of-special-scientific-interest,TL975098,470135
site-of-special-scientific-interest,TL975098,470135
site-of-special-scientific-interest,TL975098,470135
site-of-special-scientific-interest,TL975098,470135
site-of-special-scientific-interest,TL975098,470135
site-of-special-scientific-interest,TL975098,470135
site-of-special-scientific-interest,TL975098,470135
site-of-special-scientific-interest,TL975098,470135
site-of-special-scientific-interest,TL975098,470135
site-of-special-scientific-interest,TL975098,470135
site-of-special-scientific-interest,TL975098,470135
site-of-special-scientific-interest,TL975098,470135
site-of-special-scientific-interest,TL975098,470135
site-of-special-scientific-interest,TL975098,470135
site-of-special-scientific-interest,TL975098,470135
site-of-special-scientific-interest,TL975098,470135
site-of-special-scientific-interest,TL975098,470135
site-of-special-scientific-interest,TL975098,470135
site-of-special-scientific-interest,TL975098,470135
site-of-special-scientific-interest,SU847605,469152
site-of-special-scientific-interest,ST515596,468644
site-of-special-scientific-interest,TL325336,469968
site-of-special-scientific-interest,NY446107,466607
site-of-special-scientific-interest,ST351573,468573
site-of-special-scientific-interest,TQ009214,470274
site-of-special-scientific-interest,SE534400,467243
site-of-special-scientific-interest,TF035012,469696
site-of-special-scientific-interest,SK265574,467629
site-of-special-scientific-interest,TQ128564,470324
site-of-special-scientific-interest,TQ128564,470324
site-of-special-scientific-interest,SW424230,469240
site-of-special-scientific-interest,SW424230,469240
site-of-special-scientific-interest,SP628822,468351
site-of-special-scientific-interest,TF718014,469781
site-of-special-scientific-interest,NZ746198,466911
site-of-special-scientific-interest,SP253206,468232
site-of-special-scientific-interest,SP142313,468200
site-of-special-scientific-interest,TL758286,470074
site-of-special-scientific-interest,TL758286,470074
site-of-special-scientific-interest,TL758286,470074
site-of-special-scientific-interest,NY926109,466759
site-of-special-scientific-interest,NY926109,466759
site-of-special-scientific-interest,SE948311,467353
site-of-special-scientific-interest,SE948311,467353
site-of-special-scientific-interest,NZ291452,466838
site-of-special-scientific-interest,NZ291452,466838
site-of-special-scientific-interest,TL845837,470099
site-of-special-scientific-interest,SU915782,469184
site-of-special-scientific-interest,SK393398,467670
site-of-special-scientific-interest,TQ523328,470426
site-of-special-scientific-interest,TL758877,470075
site-of-special-scientific-interest,NY111154,466512
site-of-special-scientific-interest,ST864996,468803
site-of-special-scientific-interest,ST836690,468791
site-of-special-scientific-interest,ST836690,468791
site-of-special-scientific-interest,ST836690,468791
site-of-special-scientific-interest,TA126675,469663
site-of-special-scientific-interest,TL633697,470043
site-of-special-scientific-interest,ST547010,468664
site-of-special-scientific-interest,SK345527,467655
site-of-special-scientific-interest,SK345527,467655
site-of-special-scientific-interest,SK345527,467655
site-of-special-scientific-interest,SK345527,467655
site-of-special-scientific-interest,SK345527,467655
site-of-special-scientific-interest,SX880694,469459
site-of-special-scientific-interest,SX503839,469379
site-of-special-scientific-interest,SX503839,469379
site-of-special-scientific-interest,SE582532,467251
site-of-special-scientific-interest,SU180330,468920
site-of-special-scientific-interest,NU161340,466481
site-of-special-scientific-interest,SK199524,467608
site-of-special-scientific-interest,ST591144,468683
site-of-special-scientific-interest,NU161321,466480
site-of-special-scientific-interest,SS558350,468494
site-of-special-scientific-interest,ST788406,468770
site-of-special-scientific-interest,NY237248,466542
site-of-special-scientific-interest,SK138221,467588
site-of-special-scientific-interest,SK138221,467588
site-of-special-scientific-interest,SX701896,469412
site-of-special-scientific-interest,SX701896,469412
site-of-special-scientific-interest,SX701896,469412
site-of-special-scientific-interest,SX544728,469389
site-of-special-scientific-interest,SX539639,469387
site-of-special-scientific-interest,SX796884,469431
site-of-special-scientific-interest,SX875872,469456
site-of-special-scientific-interest,NY322221,466574
site-of-special-scientific-interest,SX930986,469475
site-of-special-scientific-interest,SO357717,467868
site-of-special-scientific-interest,TL179701,469930
site-of-special-scientific-interest,SU764606,469108
site-of-special-scientific-interest,SU764606,469108
site-of-special-scientific-interest,SU764606,469108
site-of-special-scientific-interest,SU764606,469108
site-of-special-scientific-interest,SP386754,468270
site-of-special-scientific-interest,TL757955,470073
site-of-special-scientific-interest,SU155179,468915
site-of-special-scientific-interest,SE264416,467189
site-of-special-scientific-interest,NZ217743,466824
site-of-special-scientific-interest,TL865813,470107
site-of-special-scientific-interest,SU544702,469031
site-of-special-scientific-interest,SW797433,469287
site-of-special-scientific-interest,SW797433,469287
site-of-special-scientific-interest,SW797433,469287
site-of-special-scientific-interest,SW797433,469287
site-of-special-scientific-interest,SW797433,469287
site-of-special-scientific-interest,SW990406,469314
site-of-special-scientific-interest,SW990406,469314
site-of-special-scientific-interest,SW990406,469314
site-of-special-scientific-interest,SW990406,469314
site-of-special-scientific-interest,SW990406,469314
site-of-special-scientific-interest,SW990406,469314
site-of-special-scientific-interest,SW990406,469314
site-of-special-scientific-interest,SW911378,469299
site-of-special-scientific-interest,SW911378,469299
site-of-special-scientific-interest,SW794250,469286
site-of-special-scientific-interest,SW794250,469286
site-of-special-scientific-interest,SW794250,469286
site-of-special-scientific-interest,SW794250,469286
site-of-special-scientific-interest,SW852534,469293
site-of-special-scientific-interest,SW852534,469293
site-of-special-scientific-interest,SW852534,469293
site-of-special-scientific-interest,SW852534,469293
site-of-special-scientific-interest,SW852534,469293
site-of-special-scientific-interest,SW852534,469293
site-of-special-scientific-interest,SW852534,469293
site-of-special-scientific-interest,SW852534,469293
site-of-special-scientific-interest,SW852534,469293
site-of-special-scientific-interest,SW852534,469293
site-of-special-scientific-interest,SW852534,469293
site-of-special-scientific-interest,SW852534,469293
site-of-special-scientific-interest,SW852534,469293
site-of-special-scientific-interest,SW852534,469293
site-of-special-scientific-interest,SW852534,469293
site-of-special-scientific-interest,SW852534,469293
site-of-special-scientific-interest,SW730262,469273
site-of-special-scientific-interest,SW876334,469297
site-of-special-scientific-interest,SW876334,469297
site-of-special-scientific-interest,SW876334,469297
site-of-special-scientific-interest,SW792274,469285
site-of-special-scientific-interest,SW792274,469285
site-of-special-scientific-interest,SD995250,467148
site-of-special-scientific-interest,SW800315,469288
site-of-special-scientific-interest,SW633249,469260
site-of-special-scientific-interest,SW633249,469260
site-of-special-scientific-interest,SW633249,469260
site-of-special-scientific-interest,SW633249,469260
site-of-special-scientific-interest,SW633249,469260
site-of-special-scientific-interest,SW633249,469260
site-of-special-scientific-interest,SW633249,469260
site-of-special-scientific-interest,SW741428,469276
site-of-special-scientific-interest,SW741428,469276
site-of-special-scientific-interest,SW741428,469276
site-of-special-scientific-interest,SW741428,469276
site-of-special-scientific-interest,SW741428,469276
site-of-special-scientific-interest,SW741428,469276
site-of-special-scientific-interest,SW741428,469276
site-of-special-scientific-interest,SW741428,469276
site-of-special-scientific-interest,SW741428,469276
site-of-special-scientific-interest,SW741428,469276
site-of-special-scientific-interest,SW862345,469294
site-of-special-scientific-interest,SW862345,469294
site-of-special-scientific-interest,SW862345,469294
site-of-special-scientific-interest,SW862345,469294
site-of-special-scientific-interest,SW862345,469294
site-of-special-scientific-interest,SW862345,469294
site-of-special-scientific-interest,SW862345,469294
site-of-special-scientific-interest,SW862345,469294
site-of-special-scientific-interest,SW862345,469294
site-of-special-scientific-interest,SW862345,469294
site-of-special-scientific-interest,SW862345,469294
site-of-special-scientific-interest,SW862345,469294
site-of-special-scientific-interest,SW862345,469294
site-of-special-scientific-interest,SW862345,469294
site-of-special-scientific-interest,SW862345,469294
site-of-special-scientific-interest,SW862345,469294
site-of-special-scientific-interest,SW862345,469294
site-of-special-scientific-interest,SW862345,469294
site-of-special-scientific-interest,SW862345,469294
site-of-special-scientific-interest,SW862345,469294
site-of-special-scientific-interest,SW862345,469294
site-of-special-scientific-interest,SW862345,469294
site-of-special-scientific-interest,SW862345,469294
site-of-special-scientific-interest,SW862345,469294
site-of-special-scientific-interest,SW862345,469294
site-of-special-scientific-interest,SW862345,469294
site-of-special-scientific-interest,SW862345,469294
site-of-special-scientific-interest,SW862345,469294
site-of-special-scientific-interest,SW862345,469294
site-of-special-scientific-interest,SW862345,469294
site-of-special-scientific-interest,SW862345,469294
site-of-special-scientific-interest,SW862345,469294
site-of-special-scientific-interest,SS892249,468517
site-of-special-scientific-interest,NZ061112,466801
site-of-special-scientific-interest,NZ061112,466801
site-of-special-scientific-interest,SE211647,467181
site-of-special-scientific-interest,TL909882,470116
site-of-special-scientific-interest,SU166273,468917
site-of-special-scientific-interest,TF816015,469787
site-of-special-scientific-interest,TF794012,469785
site-of-special-scientific-interest,TF794012,469785
site-of-special-scientific-interest,TF794012,469785
site-of-special-scientific-interest,TL814900,470094
site-of-special-scientific-interest,TL936466,470128
site-of-special-scientific-interest,TL936466,470128
site-of-special-scientific-interest,TL936466,470128
site-of-special-scientific-interest,TQ216873,470346
site-of-special-scientific-interest,TM139980,470178
site-of-special-scientific-interest,TM139980,470178
site-of-special-scientific-interest,TL743822,470069
site-of-special-scientific-interest,TL743822,470069
site-of-special-scientific-interest,TL743822,470069
site-of-special-scientific-interest,TL743822,470069
site-of-special-scientific-interest,TL743822,470069
site-of-special-scientific-interest,TL743822,470069
site-of-special-scientific-interest,TL743822,470069
site-of-special-scientific-interest,TL743822,470069
site-of-special-scientific-interest,TL870941,470109
site-of-special-scientific-interest,TL870941,470109
site-of-special-scientific-interest,TL870941,470109
site-of-special-scientific-interest,TL907918,470115
site-of-special-scientific-interest,TL907918,470115
site-of-special-scientific-interest,TL907918,470115
site-of-special-scientific-interest,TL766804,470077
site-of-special-scientific-interest,SX745405,469422
site-of-special-scientific-interest,NY791619,466712
site-of-special-scientific-interest,TL130011,469919
site-of-special-scientific-interest,TL130011,469919
site-of-special-scientific-interest,SE872914,467328
site-of-special-scientific-interest,SK197772,467607
site-of-special-scientific-interest,SJ537709,467431
site-of-special-scientific-interest,ST687347,468727
site-of-special-scientific-interest,ST687347,468727
site-of-special-scientific-interest,TQ756734,470517
site-of-special-scientific-interest,TQ756734,470517
site-of-special-scientific-interest,TQ756734,470517
site-of-special-scientific-interest,TQ756734,470517
site-of-special-scientific-interest,TQ756734,470517
site-of-special-scientific-interest,TQ756734,470517
site-of-special-scientific-interest,TQ756734,470517
site-of-special-scientific-interest,TA001855,469647
site-of-special-scientific-interest,TA001855,469647
site-of-special-scientific-interest,TA013461,469650
site-of-special-scientific-interest,SE501172,467232
site-of-special-scientific-interest,SE501172,467232
site-of-special-scientific-interest,SU419368,468994
site-of-special-scientific-interest,SJ742903,467489
site-of-special-scientific-interest,SJ805618,467500
site-of-special-scientific-interest,TQ660387,470488
site-of-special-scientific-interest,SP852067,468396
site-of-special-scientific-interest,SU289330,468940
site-of-special-scientific-interest,SE960106,467357
site-of-special-scientific-interest,NY490056,466617
site-of-special-scientific-interest,ST793659,468773
site-of-special-scientific-interest,SX613772,469399
site-of-special-scientific-interest,SX593862,469395
site-of-special-scientific-interest,TQ243342,470352
site-of-special-scientific-interest,TQ243342,470352
site-of-special-scientific-interest,SD136909,466928
site-of-special-scientific-interest,SX571925,469393
site-of-special-scientific-interest,SU165810,468916
site-of-special-scientific-interest,TQ537128,470436
site-of-special-scientific-interest,SU458570,469006
site-of-special-scientific-interest,SX567919,469392
site-of-special-scientific-interest,SK461144,467684
site-of-special-scientific-interest,SP641449,468354
site-of-special-scientific-interest,SP641449,468354
site-of-special-scientific-interest,SU591331,469048
site-of-special-scientific-interest,SU603227,469054
site-of-special-scientific-interest,SU603227,469054
site-of-special-scientific-interest,SY063817,469485
site-of-special-scientific-interest,SP671587,468361
site-of-special-scientific-interest,SU528279,469028
site-of-special-scientific-interest,SU528279,469028
site-of-special-scientific-interest,SJ640045,467464
site-of-special-scientific-interest,SE752880,467292
site-of-special-scientific-interest,SU482144,469016
site-of-special-scientific-interest,TM019278,470145
site-of-special-scientific-interest,SY296937,469495
site-of-special-scientific-interest,SX537461,469385
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
site-of-special-scientific-interest,SX698372,469411
